INCOME,AGE,COW,SCHL,MAR,RAC1P,SEX,DREM,DPHY,DEAR,DEYE,WAOB,ST,PUMA
0,30,2,19,4,0,1,0,0,0,0,39,0,25
0,21,3,18,4,0,1,0,0,0,0,19,0,25
0,21,0,18,4,3,1,0,0,0,0,19,3,25
0,45,0,17,0,0,1,0,0,0,0,48,0,25
0,33,0,15,0,0,0,0,0,0,0,55,0,25
0,16,0,12,4,0,1,0,0,0,0,15,0,25
0,67,2,15,1,0,1,0,0,0,0,39,0,25
0,60,0,17,3,0,1,0,1,0,0,39,0,25
0,60,0,15,0,0,1,0,0,0,0,49,0,25
0,30,0,19,4,0,1,0,0,0,0,42,0,25
0,29,0,19,4,0,0,0,0,0,0,42,0,25
0,51,4,15,0,0,1,0,0,0,0,39,0,25
0,52,0,15,0,0,0,0,0,0,0,39,0,25
0,26,0,18,4,0,1,0,0,0,0,39,0,25
0,52,0,11,0,0,0,0,0,0,0,49,0,25
0,35,1,21,0,6,0,0,0,0,0,39,0,25
0,29,1,19,0,0,1,0,0,0,0,47,4,25
0,61,0,15,0,0,0,0,0,0,0,39,0,25
0,35,0,15,1,0,1,0,0,0,0,39,0,25
0,39,2,21,0,0,1,0,0,0,0,39,0,25
0,30,0,19,0,0,0,0,0,0,0,49,0,25
0,60,0,15,2,0,0,0,1,0,0,44,0,25
0,61,4,17,2,1,1,0,0,0,0,39,0,25
0,57,0,15,4,0,0,0,0,0,0,39,0,25
0,42,0,19,0,0,1,0,0,0,0,39,0,25
1,39,0,17,0,0,0,0,0,0,0,49,0,25
0,58,1,17,4,0,1,0,0,0,0,39,0,25
0,30,1,18,0,0,1,0,0,0,0,19,0,25
0,30,6,15,0,0,0,0,0,0,0,60,0,25
0,39,1,19,2,1,1,0,0,0,0,39,0,25
0,63,5,22,0,0,1,0,0,0,0,55,0,25
0,76,5,23,0,0,0,0,1,1,1,39,0,25
1,70,6,15,0,0,0,0,0,0,0,30,0,25
0,41,5,13,3,0,0,0,0,0,0,36,0,25
0,22,0,19,4,0,1,0,0,0,0,19,0,25
0,19,0,15,4,0,1,0,0,0,0,39,0,25
1,61,0,15,0,0,1,0,0,0,0,39,0,25
0,47,0,18,0,0,1,0,0,0,0,45,0,25
0,45,0,17,0,0,0,0,0,0,0,45,0,25
0,49,5,9,0,0,0,0,0,0,0,60,0,25
0,21,1,9,4,0,1,0,0,0,0,55,0,25
0,19,0,9,4,0,1,0,0,0,0,15,0,25
0,27,0,9,4,0,1,0,0,0,0,30,0,25
0,52,0,15,0,0,1,0,0,0,0,39,0,25
1,58,0,15,0,0,0,0,0,0,0,39,0,25
0,26,0,15,4,0,0,0,0,0,0,39,0,25
0,26,0,23,4,0,1,0,0,0,0,39,0,25
1,70,0,15,0,0,0,0,1,0,0,70,0,25
0,38,0,17,0,0,0,0,0,0,0,39,0,25
0,38,1,18,0,0,1,0,0,0,0,39,4,25
0,33,0,19,0,0,1,0,0,0,0,60,0,25
0,30,0,17,0,0,0,0,0,0,0,39,0,25
0,51,2,21,4,0,1,0,0,0,0,45,0,25
0,57,1,19,0,1,0,0,0,0,0,74,0,25
0,44,1,15,0,1,1,0,0,0,0,45,0,25
0,22,0,15,4,1,0,0,0,0,0,35,0,25
1,45,6,23,2,0,1,0,0,0,0,39,0,25
0,49,1,15,4,0,1,0,0,0,0,39,0,25
0,70,2,19,2,0,1,0,0,0,0,15,0,25
0,22,0,21,0,0,1,0,0,0,0,39,2,25
0,22,5,15,0,0,0,1,0,0,0,45,2,25
0,39,0,11,3,0,1,0,0,0,1,50,0,25
0,19,7,12,4,0,1,0,0,0,0,39,0,25
0,52,0,18,3,0,1,0,0,0,0,36,0,25
0,16,0,12,4,0,0,0,0,0,0,15,0,25
0,61,1,19,0,0,1,0,0,0,0,39,0,25
0,66,0,17,0,0,0,0,0,0,0,39,0,25
0,22,0,15,4,0,0,0,0,0,0,38,0,25
0,39,0,19,0,0,0,0,0,0,0,49,0,25
0,41,3,21,0,0,1,0,0,0,0,45,0,25
1,64,0,18,0,0,0,0,0,0,0,39,0,25
0,63,0,17,0,0,1,0,0,0,0,24,0,25
0,61,5,16,2,0,0,0,1,0,0,31,0,25
0,36,3,21,2,0,1,0,0,0,0,39,0,25
0,33,0,18,4,0,0,0,0,0,0,39,0,25
0,48,3,17,0,0,1,0,0,0,0,39,0,25
1,49,6,15,0,0,0,0,0,0,0,39,0,25
0,22,0,15,0,0,0,0,0,0,0,42,0,25
0,21,0,16,0,0,1,0,0,0,0,19,0,25
1,49,0,19,0,0,0,0,0,0,0,79,0,25
1,73,5,15,0,0,0,0,0,0,0,35,0,25
0,39,0,19,0,0,0,0,0,0,0,39,0,25
0,48,0,23,0,0,1,0,0,0,0,39,0,25
0,30,0,15,4,0,1,0,0,0,0,39,0,25
0,21,0,15,4,0,0,0,0,0,0,39,0,25
0,63,7,19,4,1,0,1,0,0,0,60,0,25
0,30,1,22,0,0,0,0,0,1,0,39,0,25
0,70,6,17,0,0,0,0,0,0,0,3,0,25
1,69,0,17,0,0,1,0,0,0,0,49,0,25
0,63,0,17,2,1,1,0,0,0,0,24,0,25
0,29,5,15,4,0,0,0,0,0,0,39,0,25
0,67,3,23,2,1,1,0,0,0,0,39,0,25
0,52,3,19,4,0,0,0,0,0,0,39,0,25
0,26,0,17,4,0,0,0,0,0,0,39,0,25
0,39,0,9,0,0,0,0,0,0,0,48,0,25
1,66,6,17,0,0,0,0,0,0,0,39,0,25
0,49,2,17,0,0,0,0,0,0,0,39,0,25
0,60,0,15,0,0,1,0,0,0,0,39,0,25
0,57,5,15,0,0,1,0,0,0,0,39,0,25
0,57,0,15,0,0,1,0,0,0,0,45,0,25
0,48,0,0,0,0,0,0,0,0,0,39,0,25
0,67,0,18,1,0,1,0,0,0,0,35,0,25
0,49,0,18,0,0,0,0,0,0,0,38,0,25
0,47,5,17,2,0,1,0,0,0,0,49,0,25
0,27,0,17,4,0,1,0,0,0,0,30,0,25
0,49,5,17,3,0,1,0,0,0,0,15,0,25
0,48,5,16,0,0,1,0,0,0,0,35,0,25
0,48,0,17,0,0,0,0,0,0,0,39,0,25
0,52,0,17,0,0,1,0,1,0,1,12,0,25
0,58,1,18,0,0,0,0,0,0,0,60,0,25
0,19,3,17,4,0,1,0,0,0,0,3,0,25
0,19,0,17,4,0,0,0,0,0,0,39,0,25
0,58,4,15,4,0,0,0,0,0,0,7,0,25
1,58,0,15,4,0,0,0,0,0,0,39,0,25
0,29,0,12,0,0,1,0,0,0,0,49,0,25
0,49,0,19,0,0,1,0,0,0,0,49,0,25
0,55,0,17,0,0,0,0,0,0,0,45,0,25
0,18,0,12,4,0,0,0,0,0,0,9,0,25
0,33,0,15,0,0,0,0,0,0,0,39,0,25
1,35,1,21,0,0,1,0,0,0,0,39,0,25
0,55,0,16,0,0,1,0,0,0,0,39,0,25
0,61,0,17,0,0,0,0,0,0,0,70,0,25
0,30,0,16,4,0,0,0,0,0,0,39,0,25
0,32,0,18,2,0,1,0,0,0,0,36,0,25
0,21,0,17,4,0,0,0,0,0,0,24,0,25
1,49,0,23,0,0,0,0,0,0,0,49,0,25
0,18,0,15,4,0,1,0,0,0,0,30,0,25
1,29,1,22,0,1,1,0,0,0,0,49,0,25
0,32,0,19,0,6,0,0,0,0,0,45,0,25
1,61,5,22,0,0,0,0,0,0,0,45,0,25
0,21,0,17,4,0,0,0,0,0,0,35,0,25
1,78,1,22,0,0,0,0,1,1,0,6,0,25
0,51,0,0,0,0,1,1,1,0,0,19,0,25
0,22,0,15,4,0,1,0,0,0,0,39,0,25
0,18,0,15,4,6,1,0,0,0,0,45,0,25
0,24,0,17,4,0,0,0,0,0,0,39,0,25
0,54,1,18,2,0,1,0,0,0,0,42,0,25
0,33,0,17,4,0,1,0,0,0,0,35,0,25
0,27,0,17,4,0,1,0,0,0,0,35,0,25
0,45,0,11,0,0,0,0,0,0,0,39,0,25
0,35,1,17,0,0,1,0,0,0,0,30,0,25
0,70,6,17,0,0,0,0,0,0,0,39,0,25
0,64,0,21,0,0,1,0,0,0,0,39,0,25
0,57,2,19,4,1,0,0,0,0,0,39,0,25
0,30,2,19,0,0,0,0,0,0,0,39,0,25
0,29,0,18,0,0,1,0,0,0,0,39,0,25
0,42,0,15,4,0,0,0,0,0,0,45,0,25
0,27,0,15,2,0,1,0,0,0,0,49,0,25
1,47,0,17,0,0,0,0,0,0,0,39,0,25
0,44,0,19,0,0,1,0,0,0,0,24,0,25
0,19,0,17,4,0,0,0,0,0,0,19,0,25
1,35,0,19,4,0,0,0,0,0,0,30,0,25
0,61,3,21,0,0,0,0,0,0,0,39,0,25
0,60,1,19,0,0,1,0,0,1,0,19,0,25
0,58,0,15,2,0,0,0,0,0,0,39,0,25
1,42,5,9,0,0,0,0,0,0,0,39,0,25
0,19,5,9,4,0,1,0,0,0,0,15,0,25
0,19,5,9,4,0,0,0,0,0,0,39,0,25
0,19,0,9,4,0,1,0,0,0,0,15,0,25
0,57,0,15,0,0,1,0,0,0,0,39,0,25
0,64,6,15,0,0,1,0,0,0,0,4,0,25
1,42,1,23,0,0,0,0,0,0,0,49,0,25
0,38,0,19,0,0,1,0,0,0,0,30,0,25
0,54,5,15,0,0,1,0,0,0,0,24,0,25
0,58,0,17,0,6,0,0,0,0,0,39,0,25
0,61,0,12,0,0,0,0,0,0,0,49,0,25
0,51,2,19,4,0,1,0,0,0,0,39,0,25
0,19,0,15,4,6,0,0,0,0,0,35,0,25
0,55,0,19,0,0,0,0,0,0,0,49,0,25
0,49,5,15,0,0,1,0,0,0,0,15,0,25
0,69,2,17,0,0,0,0,0,0,0,39,0,25
0,69,2,18,0,0,1,0,0,0,0,35,0,25
0,51,0,17,0,0,0,0,0,0,0,30,0,25
1,51,0,18,0,0,1,0,1,0,0,39,0,25
0,44,0,15,2,0,1,0,0,0,0,30,0,25
0,22,0,17,0,0,1,0,0,0,0,60,0,25
0,29,0,11,0,0,0,0,0,0,0,39,0,25
0,22,5,17,4,0,1,0,0,0,0,39,0,25
0,24,5,18,4,0,1,0,0,0,0,39,0,25
0,60,6,19,4,0,1,0,0,0,0,3,0,25
0,60,0,15,4,1,1,0,0,0,0,35,0,25
0,49,0,21,0,0,1,0,0,0,0,39,4,25
0,51,0,19,0,0,0,0,0,0,0,39,0,25
0,19,0,15,4,0,1,0,0,0,0,7,0,25
0,48,5,23,0,0,0,0,0,0,0,82,3,25
0,19,0,17,4,0,0,0,0,0,0,15,0,25
0,61,2,17,0,0,0,0,1,0,0,55,0,25
0,60,0,19,0,0,1,0,1,0,1,39,0,25
0,45,6,18,0,0,0,0,0,0,0,70,0,25
0,47,5,21,0,0,1,0,0,0,0,30,0,25
0,44,0,11,4,0,1,0,0,0,0,24,0,25
0,39,5,11,0,0,0,0,0,0,0,30,0,25
0,64,2,15,4,1,1,0,0,0,0,39,0,25
0,33,0,19,0,0,0,0,0,0,0,39,4,25
0,27,0,19,0,0,1,0,0,0,0,36,0,25
0,58,0,15,2,0,1,0,0,0,0,60,0,25
0,42,0,15,0,0,0,1,0,0,0,60,0,25
0,33,0,15,0,0,1,0,0,0,0,39,0,25
0,27,0,17,4,0,0,0,0,0,0,45,0,25
0,26,0,19,4,0,1,0,0,0,0,39,0,25
0,60,0,15,0,0,0,0,0,0,0,45,0,25
0,58,0,18,0,0,1,0,0,0,0,39,0,25
0,24,0,19,4,0,0,0,0,0,0,39,0,25
0,49,0,17,0,0,0,0,0,0,0,48,0,25
1,69,0,21,0,0,0,0,0,1,0,7,0,25
0,67,0,21,0,0,1,0,0,0,0,15,0,25
0,57,0,15,4,0,0,0,0,0,0,49,0,25
1,45,1,21,0,0,0,0,0,0,0,39,0,25
0,44,1,19,0,0,1,0,0,0,0,30,0,25
0,27,1,0,0,0,1,0,0,0,0,45,0,25
0,33,0,15,0,0,0,0,0,0,0,45,0,25
0,61,0,17,0,0,1,0,0,0,0,30,0,25
0,60,0,15,0,0,0,0,0,0,0,45,0,25
0,33,3,19,0,0,1,0,0,0,0,39,0,25
0,55,0,18,4,1,1,0,0,0,0,39,0,25
0,58,0,16,0,1,0,0,1,1,0,39,0,25
1,57,2,19,1,0,1,0,0,0,0,49,0,25
1,30,3,19,4,0,0,0,0,0,0,45,0,25
0,60,0,15,0,1,0,0,1,0,0,39,0,25
0,55,3,15,0,1,1,0,0,0,0,39,0,25
1,38,1,21,0,0,0,0,0,0,0,39,0,25
1,42,1,21,0,0,1,0,0,0,0,39,0,25
0,52,0,18,0,0,0,0,0,0,0,39,0,25
0,47,0,17,0,0,1,0,0,0,0,39,0,25
0,58,0,15,0,0,1,1,0,0,0,45,0,25
0,60,0,18,0,0,0,0,0,1,0,70,0,25
0,79,6,22,0,0,0,0,0,0,0,49,0,25
0,78,6,17,0,0,1,0,0,0,0,1,0,25
0,36,3,21,3,0,1,0,0,0,0,60,0,25
1,47,0,19,0,0,0,0,0,0,0,39,4,25
1,45,0,21,0,0,1,0,0,0,0,39,4,25
0,55,0,11,0,0,0,0,0,0,0,45,0,25
1,41,1,22,0,0,1,0,0,0,0,39,0,25
1,42,0,19,0,0,0,0,0,0,0,39,0,25
1,39,0,19,4,0,0,0,0,0,0,49,0,25
0,36,0,18,2,0,1,0,0,0,0,19,0,25
0,54,0,15,4,1,0,0,0,0,0,49,0,25
0,52,0,17,2,0,0,0,0,0,0,39,0,25
1,57,2,19,0,0,1,0,0,0,0,38,0,25
1,70,5,22,0,0,0,0,0,0,0,1,0,25
0,27,3,21,4,0,0,0,0,0,0,39,0,25
0,36,0,15,0,0,0,0,0,0,0,49,0,25
0,33,0,15,0,0,1,0,0,0,0,30,0,25
0,41,0,19,0,0,1,0,0,0,0,39,0,25
0,67,5,15,0,0,1,0,1,0,0,27,0,25
0,64,0,18,0,0,1,0,0,0,0,31,0,25
0,63,2,15,0,0,1,0,0,0,0,38,0,25
1,61,0,17,0,0,0,0,0,0,0,39,0,25
0,24,1,18,4,0,1,0,0,0,0,15,0,25
0,22,0,17,4,0,0,0,0,0,0,30,0,25
0,75,0,17,0,0,1,0,0,0,0,6,0,25
1,58,0,15,0,0,0,0,0,1,0,60,0,25
0,39,0,9,4,0,0,0,0,0,0,3,0,25
0,52,0,15,4,0,0,1,0,0,0,39,0,25
0,39,6,18,0,0,1,0,0,1,0,9,0,25
0,22,3,17,4,0,0,0,0,0,0,39,0,25
0,22,0,15,4,0,1,0,0,0,0,39,0,25
0,54,0,17,0,0,1,0,0,0,0,39,0,25
0,72,6,19,0,0,0,0,0,0,0,19,0,25
0,64,1,15,0,0,1,0,1,0,0,39,0,25
0,64,0,19,0,0,0,0,0,1,0,39,0,25
0,69,0,15,0,0,0,0,1,1,0,65,0,25
0,66,1,16,0,0,1,0,0,0,0,19,0,25
0,42,0,16,4,0,0,0,0,0,0,39,0,25
0,36,0,19,4,0,0,0,0,1,0,39,0,25
0,70,5,17,0,0,0,0,0,0,0,12,0,25
0,67,0,17,0,0,1,0,0,0,0,39,0,25
0,30,0,15,0,0,0,0,0,0,0,39,0,25
0,60,0,15,0,0,0,0,0,0,0,49,0,25
0,60,3,15,0,0,1,0,0,0,0,39,0,25
0,61,2,21,0,0,1,0,0,0,0,30,0,25
0,42,3,13,2,0,0,0,0,0,0,39,0,25
0,52,0,15,0,0,1,0,1,0,0,19,0,25
0,55,0,15,0,0,0,0,1,0,0,39,0,25
0,30,1,15,4,0,1,0,0,0,0,39,0,25
0,27,0,19,4,0,1,0,0,0,0,24,0,25
0,33,0,17,2,0,0,0,0,0,0,39,0,25
0,36,0,13,2,0,1,0,0,0,0,45,0,25
0,45,0,19,2,0,0,0,0,1,0,45,0,25
0,27,5,15,0,0,0,0,0,0,0,39,0,25
0,27,4,19,0,0,1,0,0,0,0,39,0,25
0,76,0,17,1,0,1,0,0,0,0,12,0,25
0,22,0,19,4,0,1,0,0,0,0,39,0,25
0,36,0,18,4,0,1,0,0,0,0,30,0,25
0,24,0,19,4,0,1,0,0,0,0,39,0,25
0,27,0,17,4,0,0,0,0,0,0,39,0,25
0,57,0,15,2,0,0,0,0,0,0,49,0,25
0,22,0,15,0,6,1,0,0,0,0,39,0,25
0,58,0,18,0,0,0,0,0,0,0,22,4,25
0,52,0,17,0,0,1,0,0,0,0,18,0,25
0,42,0,19,0,1,1,0,0,0,0,39,0,25
0,45,0,21,0,1,0,0,0,0,0,45,0,25
0,16,0,12,4,1,1,0,0,0,0,12,0,25
0,85,0,18,2,0,1,0,0,0,0,25,0,25
1,54,0,19,2,0,0,0,0,0,0,39,0,25
0,27,1,19,3,0,1,0,0,0,0,9,0,25
0,26,0,15,4,0,0,0,0,0,0,39,0,25
0,54,5,17,0,0,0,0,0,0,0,60,0,25
0,51,3,21,0,0,1,0,0,0,0,60,0,25
0,35,0,12,0,0,0,0,0,0,0,35,0,25
0,24,0,15,0,0,1,0,0,0,0,27,0,25
0,52,1,19,0,0,0,0,0,0,0,49,0,25
0,52,2,21,0,0,1,0,0,0,0,49,0,25
0,16,0,12,4,0,0,0,0,0,0,30,0,25
0,32,0,17,0,0,0,0,0,0,0,39,0,25
0,30,0,17,0,0,1,0,0,0,0,35,0,25
0,61,3,19,0,6,1,0,1,0,0,35,0,25
0,70,0,17,0,0,0,0,0,0,0,30,0,25
0,33,0,15,4,0,0,0,0,0,0,49,0,25
0,36,1,19,0,0,1,0,0,0,0,36,0,25
0,42,2,19,0,0,0,0,0,0,0,39,0,25
0,57,0,15,2,0,1,0,0,0,0,36,0,25
0,57,0,18,0,0,1,0,0,0,0,30,0,25
1,54,5,16,0,0,0,0,0,0,0,49,0,25
0,33,3,23,0,3,0,0,0,0,0,30,3,25
0,30,3,21,0,3,1,0,0,0,0,19,3,25
0,35,3,17,3,0,0,0,0,0,0,39,0,25
1,55,0,19,4,0,1,0,0,0,0,30,0,25
0,19,0,15,4,0,0,0,0,0,0,24,0,25
0,19,0,17,4,0,0,0,0,0,0,27,0,25
0,39,0,18,0,0,0,0,0,0,0,79,0,25
0,36,0,19,0,0,1,0,0,0,0,79,0,25
0,51,0,15,0,0,1,0,0,0,0,39,0,25
0,55,2,16,0,0,0,0,0,0,0,39,0,25
0,36,0,21,0,0,0,0,0,0,0,65,0,25
0,42,5,21,0,0,1,0,0,0,0,19,0,25
0,24,1,23,4,0,1,1,0,0,0,39,0,25
0,35,0,11,2,1,1,0,0,0,0,39,0,25
0,36,0,17,2,0,0,0,0,0,0,55,0,25
0,55,0,19,4,0,0,0,0,0,0,39,0,25
0,66,2,15,0,0,1,0,0,0,0,39,0,25
1,49,0,18,0,0,0,0,0,0,0,49,0,25
1,42,0,19,0,0,1,0,0,0,0,55,0,25
0,24,0,17,4,6,0,0,0,0,0,48,0,25
0,19,0,17,4,0,1,0,0,0,0,30,0,25
0,36,1,15,2,0,0,0,0,0,0,39,0,25
0,45,0,15,0,0,1,0,0,0,0,39,0,25
0,45,0,15,0,0,0,0,0,0,0,49,0,25
0,36,0,21,0,0,0,0,0,0,0,49,0,25
0,27,1,22,4,0,1,0,0,0,0,79,0,25
0,26,1,17,4,0,1,0,0,0,0,39,0,25
0,54,5,16,0,0,0,0,0,1,0,49,0,25
0,24,0,11,4,0,1,0,0,0,0,35,0,25
0,22,6,15,4,0,0,0,0,0,0,79,0,25
0,18,0,15,4,0,1,0,0,0,0,19,0,25
0,33,4,17,0,0,0,0,0,0,0,39,0,25
0,38,6,17,3,0,0,0,0,0,0,45,0,25
0,58,0,17,2,0,1,0,0,0,0,39,0,25
0,54,0,17,0,0,1,0,0,0,0,39,0,25
0,29,0,15,4,0,0,0,0,0,0,39,0,25
0,27,0,19,0,1,1,0,0,0,0,12,0,25
0,29,0,17,0,1,0,0,0,0,0,39,0,25
0,70,0,15,2,1,1,0,0,0,0,39,0,25
0,19,0,15,4,0,0,0,0,0,0,49,0,25
0,44,0,15,1,0,0,0,0,0,0,39,0,25
0,21,0,16,4,0,1,0,0,0,0,31,0,25
0,61,1,15,0,0,0,0,0,0,0,39,0,25
1,57,0,18,1,0,0,0,0,0,0,39,0,25
0,33,0,13,4,0,0,0,0,0,0,39,0,25
0,33,0,13,4,0,0,0,0,0,0,39,0,25
0,48,5,9,0,0,0,0,0,0,0,60,0,25
0,81,0,15,1,0,1,0,0,0,0,39,4,25
0,64,2,17,0,0,0,0,0,0,0,39,0,25
0,29,0,18,0,0,0,0,0,0,0,39,0,25
0,26,0,17,0,0,1,0,0,0,0,39,0,25
1,63,4,17,0,0,0,0,0,0,0,39,0,25
0,60,1,15,0,0,1,0,0,0,0,35,0,25
0,36,1,21,0,0,1,0,0,0,0,49,0,25
0,38,2,19,0,0,0,0,0,0,0,45,0,25
0,66,2,19,0,0,0,0,0,0,0,39,0,25
0,24,0,15,4,0,0,0,0,0,0,45,0,25
0,73,0,17,0,0,1,0,0,0,0,24,0,25
0,73,0,16,0,0,0,0,0,0,0,6,0,25
0,52,1,19,0,0,1,0,0,0,0,9,0,25
1,55,0,21,0,0,0,0,0,0,0,45,0,25
0,16,2,11,4,0,1,0,0,0,0,3,0,25
0,61,0,17,0,0,0,0,0,0,0,49,0,25
0,64,0,17,2,0,1,0,0,0,0,39,0,25
0,57,2,15,4,0,0,0,0,0,0,39,0,25
0,52,0,15,0,1,1,0,0,0,0,35,0,25
0,33,0,17,4,0,0,0,0,0,0,45,0,25
0,35,0,17,2,6,1,0,0,0,0,42,4,25
0,47,0,17,0,0,1,1,0,0,0,30,0,25
0,29,0,19,4,0,1,0,0,0,0,39,0,25
0,44,3,19,0,0,1,0,0,0,0,39,0,25
0,49,5,15,0,0,0,0,0,0,0,49,0,25
0,30,0,12,2,0,0,0,0,0,0,60,0,25
0,33,2,18,0,1,0,0,0,0,0,7,0,25
1,33,0,18,0,0,1,0,0,0,0,60,0,25
0,27,0,17,0,0,0,0,0,0,0,42,0,25
0,27,0,19,0,0,1,0,0,0,0,39,0,25
0,26,0,17,4,0,0,0,0,0,0,39,0,25
0,72,1,18,0,0,0,0,0,1,0,39,0,25
0,29,2,19,4,0,0,0,0,0,0,39,0,25
0,29,2,21,4,6,1,0,0,0,0,39,0,25
0,52,0,15,0,0,0,0,0,0,0,39,0,25
0,55,5,15,0,0,0,0,0,0,0,39,0,25
0,60,0,15,0,0,1,0,0,0,0,49,0,25
0,61,0,15,0,0,0,0,0,0,0,39,0,25
0,22,0,19,4,0,0,0,0,0,0,19,0,25
0,22,0,17,4,0,0,0,0,0,0,24,0,25
0,70,0,15,2,1,1,0,0,0,0,24,0,25
0,19,0,15,4,1,1,0,0,0,0,39,0,25
0,52,0,18,0,0,0,0,0,0,0,55,3,25
0,41,1,21,0,0,1,0,0,0,0,39,4,25
0,61,2,13,2,0,1,0,0,0,0,45,0,25
0,22,0,15,4,0,0,1,0,0,0,4,0,25
0,30,0,17,4,0,0,0,0,0,0,48,4,25
0,27,1,17,4,0,1,0,0,0,0,39,0,25
0,24,0,17,4,0,0,0,0,0,0,39,0,25
0,55,0,19,4,0,1,0,0,0,0,22,0,25
0,39,5,17,0,0,1,0,0,1,0,19,0,25
0,44,0,18,0,0,0,0,0,0,0,60,0,25
0,55,1,18,0,0,1,0,0,0,1,39,0,25
0,60,1,17,0,0,0,0,0,0,0,24,0,25
1,52,0,21,0,3,0,0,0,0,0,45,3,25
0,52,1,19,0,0,1,0,0,0,0,39,0,25
0,22,0,19,4,6,0,0,0,0,0,19,0,25
0,21,0,15,4,6,1,0,0,0,0,19,0,25
0,19,0,15,4,6,0,0,0,0,0,19,0,25
0,18,0,15,4,6,0,0,0,0,0,13,0,25
0,39,0,15,2,0,1,0,0,0,0,39,0,25
0,21,0,12,4,0,0,0,0,0,1,39,0,25
0,24,1,18,2,0,1,0,0,0,0,39,0,25
0,27,0,17,4,0,0,0,0,0,0,39,0,25
1,49,0,17,0,0,1,0,0,0,0,49,0,25
0,45,0,17,0,0,0,0,0,0,0,49,0,25
1,39,0,21,3,0,1,0,0,0,0,30,0,25
1,51,0,18,2,0,1,0,0,0,0,45,0,25
0,58,0,19,4,0,1,0,0,0,0,30,0,25
0,55,0,15,0,0,0,0,0,0,0,49,0,25
0,52,5,15,0,0,0,0,0,0,0,39,0,25
0,49,0,15,0,0,1,0,0,0,0,19,0,25
0,33,0,17,0,0,1,0,0,0,0,39,0,25
0,33,3,18,0,0,0,0,0,0,0,39,0,25
0,49,1,17,0,0,1,0,0,0,0,39,0,25
1,49,1,18,0,0,0,0,0,0,0,7,0,25
0,21,0,17,4,0,1,0,0,0,0,30,0,25
0,61,0,17,1,0,1,0,0,0,0,39,0,25
0,36,0,19,4,1,1,0,0,0,0,36,5,25
0,29,0,16,0,0,0,0,0,0,0,39,0,25
0,29,0,15,0,0,1,0,0,0,0,33,0,25
0,63,0,19,0,0,0,0,0,0,0,36,0,25
0,72,0,22,0,0,0,0,0,0,0,7,0,25
0,35,0,16,3,1,1,0,0,0,0,15,0,25
0,32,0,17,4,0,0,0,0,0,0,39,0,25
0,57,6,19,0,0,0,0,0,0,0,39,0,25
0,49,5,17,0,0,1,0,0,0,0,39,0,25
0,57,2,15,0,0,1,0,0,0,0,39,0,25
0,55,0,15,0,0,0,0,0,0,0,48,0,25
0,39,0,15,0,0,0,0,0,0,0,39,0,25
0,39,0,19,0,0,1,0,0,0,0,39,0,25
0,51,1,19,0,0,1,0,0,0,0,15,0,25
0,49,4,21,0,0,0,0,0,0,0,60,0,25
0,18,0,15,4,0,0,0,0,0,0,9,0,25
0,61,0,17,2,0,1,1,1,1,0,15,0,25
0,16,0,12,4,0,0,0,0,0,0,15,0,25
0,33,0,19,4,0,0,0,0,0,0,39,0,25
0,30,0,18,4,0,1,0,0,0,0,38,0,25
0,49,1,19,0,0,1,0,0,0,0,24,0,25
0,48,0,19,0,0,0,0,0,0,0,39,0,25
0,36,0,23,0,0,1,0,0,0,0,24,0,25
1,38,0,23,0,0,0,0,0,0,0,42,0,25
0,22,0,15,4,0,0,0,0,0,0,39,0,25
1,39,0,19,0,0,1,0,0,0,0,45,0,25
0,39,2,19,0,0,0,0,0,0,0,45,0,25
0,64,0,15,0,0,0,0,0,0,0,39,0,25
0,24,0,16,4,0,1,0,0,0,0,39,0,25
0,58,1,21,0,0,1,0,0,0,0,45,0,25
0,63,0,15,0,0,0,0,0,0,0,39,0,25
0,24,1,11,4,0,1,0,0,0,0,49,0,25
0,32,4,17,3,0,0,0,0,0,0,49,0,25
0,64,6,17,0,1,0,0,0,0,0,39,0,25
0,55,1,15,0,1,1,0,0,0,0,39,0,25
0,27,0,15,4,1,0,1,0,0,0,39,0,25
0,32,2,19,0,0,1,0,0,0,0,35,0,25
0,33,0,15,0,0,0,0,0,0,0,39,0,25
0,51,0,21,0,2,0,0,0,1,1,84,0,25
0,36,0,17,4,0,0,0,0,0,0,39,0,25
0,45,6,21,0,0,1,0,0,0,0,30,0,25
0,48,0,15,0,0,0,0,0,0,0,39,0,25
0,79,0,15,1,0,0,0,0,0,0,24,0,25
0,27,1,18,4,0,1,0,0,0,0,36,0,25
0,29,0,17,4,0,0,0,0,0,0,39,0,25
0,30,0,19,0,0,0,0,0,0,0,49,0,25
0,27,0,19,0,0,1,0,0,0,0,39,0,25
0,29,0,17,4,0,0,0,0,0,0,48,4,25
0,18,0,17,4,0,1,1,0,0,0,24,0,25
0,19,0,17,4,6,1,0,0,0,0,24,0,25
0,19,0,17,4,3,1,0,0,0,0,30,0,25
0,18,0,17,4,0,1,0,0,0,0,19,0,25
0,30,0,21,0,0,0,0,0,0,0,39,0,25
0,69,4,15,1,0,1,0,0,0,0,13,0,25
0,47,0,19,0,0,0,0,0,0,0,45,0,25
0,41,2,19,0,0,1,0,0,0,0,45,0,25
0,27,0,19,4,0,0,0,0,0,0,55,0,25
0,27,1,19,4,0,0,0,0,0,0,39,0,25
